"Date","max_air_temperature","min_air_temperature","rainfall_amount","snowfall_amount","surface_snow_melt_amount","air_pressure"
1972-12-22,1.10000002384186,-5.90000009536743,0,0,0,96.5
1972-12-23,1.29999995231628,-1.20000004768372,0,0,0,96.96
1972-12-24,1.89999997615814,-0.200000002980232,0,0,0,97.12
1972-12-25,0.400000005960464,-2.59999990463257,1,0.800000011920929,0.234268377047902,97.26
1972-12-26,1.10000002384186,-2.29999995231628,0,4.30000019073486,0,96.19
1972-12-27,-1.39999997615814,-8.89999961853027,0,13.5,0,96.06
1972-12-28,-4.59999990463257,-11,0,0.5,0,96.55
1972-12-29,-7.90000009536743,-22.7999992370605,0,9.69999980926514,0,98.48
1972-12-30,2.70000004768372,-11.6999998092651,4.79870380169731,6.59999990463257,0,97.6
1972-12-31,7.09999990463257,-4.90000009536743,12.6999998092651,0,0.704298431863934,96.5
1973-01-01,-0.400000005960464,-4.59999990463257,0,5.30000019073486,0,96.53
1973-01-02,-3.79999995231628,-9.89999961853027,0,6.59999990463257,0,97.47
1973-01-03,2.59999990463257,-8.10000038146973,0,7.40000009536743,0,98.17
1973-01-04,2.29999995231628,-4.30000019073486,1.2648349641766,3.29999995231628,0,95.74
1973-01-05,-3.79999995231628,-8.69999980926514,0,5.09999990463257,0,96.53
1973-01-06,-14.1999998092651,-22.6000003814697,0,0,0.137085724338203,97.69
1973-01-07,-14.6999998092651,-24.7999992370605,0,0,0,98.54
1973-01-08,-14.3000001907349,-28.8999996185303,0,0,0,98.49
1973-01-09,-6.69999980926514,-24.5,0,14.1999998092651,0,97.26
1973-01-10,-7.40000009536743,-12.1999998092651,0,12.6999998092651,0,96.74
1973-01-11,-8.10000038146973,-14.3000001907349,0,3,0,96.26
1973-01-12,-6.19999980926514,-22.6000003814697,0,6.09999990463257,0,96.84
1973-01-13,-1.10000002384186,-18.2000007629395,0,0,0,97.39
1973-01-14,-1.10000002384186,-5.40000009536743,0,4.09999990463257,0,96.56
1973-01-15,1.29999995231628,-3.29999995231628,0,0,0,96.72
1973-01-16,3,-2.79999995231628,0,0,0,97.04
1973-01-17,5.30000019073486,-3,0,0,0,96.76
1973-01-18,8.30000019073486,2,1.29999995231628,0,28.7902936298834,96.85
1973-01-19,6.40000009536743,1.70000004768372,20.2999992370605,7.90000009536743,22.3545805223199,95.5
1973-01-20,-4.40000009536743,-10.5,0,0,0.542377660442985,96.61
1973-01-21,-0.100000001490116,-18,0,0,0,97.72
1973-01-22,4.5,-9.89999961853027,16.2451939633455,0.5,0,96.28
1973-01-23,2,-0.100000001490116,0,1.5,0.0880742501699391,95.17
1973-01-24,-2.20000004768372,-6.5,0,0,0.303980993959726,96.33
1973-01-25,3.5,-11,0,0,0.0739094333590713,96.64
1973-01-26,4,-4.09999990463257,0,0,0.104553684370651,97.16
1973-01-27,0.899999976158142,-4.40000009536743,0,0.5,0.221404999603511,96.96
1973-01-28,-3.20000004768372,-6.09999990463257,0,5.30000019073486,0,96.47
1973-01-29,-9.60000038146973,-16.8999996185303,0,4.80000019073486,0,96.66
1973-01-30,-4.80000019073486,-19.6000003814697,0,8.89999961853027,0,96.51
1973-01-31,-11.6999998092651,-28.7999992370605,0,0,0,98.25
1973-02-01,2.40000009536743,-19.7999992370605,7.49247988005297,1,0,97.99
1973-02-02,5.90000009536743,-3.09999990463257,21.7999992370605,1.5,0.0988442559426254,96.02
1973-02-03,-0.400000005960464,-5.40000009536743,0.5,1.29999995231628,0.480958580776027,95.32
1973-02-04,1.39999997615814,-4.19999980926514,1.29304757927727,1.29999995231628,0,96.39
1973-02-05,-2.90000009536743,-12.3000001907349,0,0,0.220130009599119,97.91
1973-02-06,0.300000011920929,-12.1000003814697,0,0,0,98.03
1973-02-07,0.899999976158142,-3,0,10.6999998092651,0,97.55
1973-02-08,-6.09999990463257,-11.1999998092651,0,0.5,0,96.94
1973-02-09,-8.19999980926514,-25.2000007629395,0,1,0,97.45
1973-02-10,-10,-19.1000003814697,0,0,0,97.85
1973-02-11,-10.6000003814697,-27.8999996185303,0,0,0,98.85
1973-02-12,-7.30000019073486,-26.7000007629395,0,0,0,98.66
1973-02-13,-0.200000002980232,-24.2000007629395,0,0,0,98.15
1973-02-14,0.200000002980232,-18.2000007629395,0,0,0,97.5
1973-02-15,-5.90000009536743,-11.8999996185303,0,0,0,96.53
1973-02-16,-15.3999996185303,-22.7999992370605,0,0,0,97.38
1973-02-17,-10.6000003814697,-27.2999992370605,0,0.5,0,98.15
1973-02-18,-3.20000004768372,-20.7000007629395,0,1,0,97.51
1973-02-19,0.400000005960464,-6.80000019073486,0,2.79999995231628,0,96.94
1973-02-20,1.5,-4.09999990463257,0,1.5,0,96.94
1973-02-21,-1.39999997615814,-10,0,6.40000009536743,0,97
1973-02-22,-3.40000009536743,-13.1000003814697,0,0,0,96.5
1973-02-23,-3.20000004768372,-21.6000003814697,0,0,0,96.27
1973-02-24,-2.09999990463257,-14.5,0,0,0,97.23
1973-02-25,-6.90000009536743,-21.7000007629395,0,0,0,98.4
1973-02-26,-8.19999980926514,-21.5,0,0,0,98.53
1973-02-27,-7,-21.7000007629395,0,0,0,98.53
1973-02-28,-0.600000023841858,-16.7999992370605,0,3,0,98.08
1973-03-01,3.90000009536743,-7,0,1,0,97.46
1973-03-02,3.59999990463257,0,0.0708534232109524,0,0,97.91
1973-03-03,6.69999980926514,-1.10000002384186,3.29999995231628,0,11.6926494891566,97.8
1973-03-04,6.69999980926514,0.600000023841858,0,0,19.0291333338343,97.34
1973-03-05,4,-3,5.59999990463257,0,0.638996831187736,98.1
1973-03-06,7.5,0.200000002980232,0.300000011920929,0,20.2149669460258,97.87
1973-03-07,9.80000019073486,2.59999990463257,16,0,38.4678273559333,97.19
1973-03-08,8.39999961853027,1.10000002384186,0,0,29.2047088254769,97.25
1973-03-09,3.09999990463257,-2,0.800000011920929,3,1.01598956674287,98.39
1973-03-10,6.19999980926514,-1.10000002384186,1,0,9.7278567821916,97.84
1973-03-11,10.6999998092651,2.09999990463257,16.5,0,39.4331143631793,96.74
1973-03-12,7.59999990463257,2.70000004768372,2.5,0,32.2536618992505,95.95
1973-03-13,5.19999980926514,-1,0,0,7.60784340272389,97.43
1973-03-14,6.19999980926514,-1.29999995231628,4.30000019073486,0,8.94585015697443,96.91
1973-03-15,16.2000007629395,1.70000004768372,3.29999995231628,0,63.0657798189117,95.74
1973-03-16,4.19999980926514,0.899999976158142,0,5.30000019073486,4.82412753756245,96.41
1973-03-17,0.400000005960464,-3.09999990463257,0,24.8999996185303,0,94.66
1973-03-18,-3.20000004768372,-7.69999980926514,0,1.79999995231628,0,94.13
1973-03-19,-1,-6.30000019073486,0,0,0,96.16
1973-03-20,-1.5,-9.60000038146973,0,0,0,96.87
1973-03-21,-0.400000005960464,-7.90000009536743,0,0,0,97.32
1973-03-22,3.59999990463257,-3.79999995231628,0,0,0,97.73
1973-03-23,8.5,-8.80000019073486,0,0,0,98.15
1973-03-24,9.39999961853027,-5.19999980926514,0,0,4.10244209695304,97.87
1973-03-25,10.1000003814697,-0.600000023841858,0,0,25.0734301270659,96.87
1973-03-26,10,2.20000004768372,0,0,0,96.28
1973-03-27,8,-4.5,0,0,0,97.24
1973-03-28,12,-4.80000019073486,4.30000019073486,0,0,97.51
1973-03-29,10,3.5,4.59999990463257,0,0,97.1
1973-03-30,8.5,3.90000009536743,5.30000019073486,0,0,97.18
1973-03-31,9.60000038146973,3.29999995231628,3,0,0,97.34
1973-04-01,7.80000019073486,5.40000009536743,10.6999998092651,0,0,96.3
1973-04-02,5.19999980926514,1.89999997615814,5.09999990463257,6.90000009536743,6.90000009536743,95.47
1973-04-03,4.09999990463257,0,3,0.800000011920929,0.800000011920929,95.77
1973-04-04,4.30000019073486,0.699999988079071,0.5,1.29999995231628,1.29999995231628,95.83
1973-04-05,4.5,-2,0,0.5,0,95.77
1973-04-06,10.1999998092651,-2.09999990463257,0,0,0.5,96.29
1973-04-07,8.19999980926514,-2.09999990463257,0,0,0,96.89
1973-04-08,6,-3.5,0,0,0,96.93
1973-04-09,3.59999990463257,-4.90000009536743,0,5.09999990463257,0,97.33
1973-04-10,2.5,-3.20000004768372,0,8.60000038146973,0,95.55
1973-04-11,1.20000004768372,-7.30000019073486,0,0,0,96.22
1973-04-12,2.79999995231628,-8.5,0,0,0,96.59
1973-04-13,4,-7.19999980926514,0,0,0,97.58
1973-04-14,9.39999961853027,-8,0,0,0,98.05
1973-04-15,15.1999998092651,-3.70000004768372,0,0,13.7000002861023,98
1973-04-16,21.2999992370605,2.90000009536743,2,0,0,97.24
1973-04-17,14.3999996185303,2.70000004768372,0,0,0,97.24
1973-04-18,18.2999992370605,-0.699999988079071,0,0,0,97.53
1973-04-19,20.1000003814697,4.09999990463257,0,0,0,97.87
1973-04-20,21.7999992370605,7.5,0,0,0,98.08
1973-04-21,24.6000003814697,8.80000019073486,6.09999990463257,0,0,97.62
1973-04-22,19.7999992370605,13,4.09999990463257,0,0,96.4
1973-04-23,13.8999996185303,5,0,0,0,96.35
1973-04-24,10.1999998092651,1.89999997615814,0,0,0,96.52
1973-04-25,13.6000003814697,-2.40000009536743,0,0,0,97.1
1973-04-26,16.7000007629395,-0.300000011920929,0,0,0,97.03
1973-04-27,9.89999961853027,4.5,13.1999998092651,0,0,96.34
1973-04-28,5.59999990463257,2.29999995231628,5.80000019073486,2.79999995231628,2.79999995231628,95.27
1973-04-29,10.5,0.5,0,0,0,96.59
1973-04-30,11.8000001907349,-1.70000004768372,0,0,0,97.49
1973-05-01,13.3000001907349,5.90000009536743,15.5,0,0,97.43
1973-05-02,17.1000003814697,8.80000019073486,5.59999990463257,0,0,96.8
1973-05-03,9.89999961853027,5.40000009536743,6.90000009536743,0,0,96.3
1973-05-04,7,2.29999995231628,1,1,1,96.23
1973-05-05,13.6000003814697,1.60000002384186,0,0,0,96.59
1973-05-06,17.5,-0.400000005960464,0,0,0,97.43
1973-05-07,18.1000003814697,1,0,0,0,97.78
1973-05-08,13.1999998092651,8.69999980926514,19.1000003814697,0,0,96.89
1973-05-09,16,9.60000038146973,4.80000019073486,0,0,96.03
1973-05-10,21,7.40000009536743,12.1999998092651,0,0,96.09
1973-05-11,12.3000001907349,5.69999980926514,3,0,0,95.76
1973-05-12,12.6000003814697,3.40000009536743,0.800000011920929,0,0,96.06
1973-05-13,9.60000038146973,3,0,0,0,96.91
1973-05-14,11.1999998092651,-0.100000001490116,0,0,0,97.58
1973-05-15,11.5,0.5,0,0,0,97.41
1973-05-16,16.8999996185303,0.800000011920929,5.09999990463257,0,0,96.23
1973-05-17,8.30000019073486,0.300000011920929,0,0,0,96.41
1973-05-18,11,1.79999995231628,0,0,0,96.49
1973-05-19,16.7000007629395,2.09999990463257,0.300000011920929,0,0,96.59
1973-05-20,18.7000007629395,2.20000004768372,2.5,0,0,96.56
1973-05-21,20.3999996185303,8,0,0,0,96.47
1973-05-22,19.8999996185303,4.09999990463257,0,0,0,96.59
1973-05-23,20.2000007629395,3.90000009536743,0,0,0,96.39
1973-05-24,18.6000003814697,5.80000019073486,0,0,0,96.48
1973-05-25,19.5,9.30000019073486,0,0,0,96.7
1973-05-26,13.5,9.80000019073486,3.59999990463257,0,0,96.71
1973-05-27,15.3000001907349,9.19999980926514,10.1999998092651,0,0,96.74
1973-05-28,19.3999996185303,10.3999996185303,26.8999996185303,0,0,95.71
1973-05-29,16.3999996185303,10.5,0.5,0,0,96.06
1973-05-30,18.7000007629395,5.90000009536743,2.29999995231628,0,0,96.9
1973-05-31,20.7999992370605,10,1.79999995231628,0,0,96.65
1973-06-01,20.5,9.39999961853027,0,0,0,96.85
1973-06-02,19,4.90000009536743,0,0,0,97.5
1973-06-03,20.3999996185303,4.90000009536743,2.29999995231628,0,0,97.48
1973-06-04,24.2000007629395,12.5,0.800000011920929,0,0,96.99
1973-06-05,25.7999992370605,12.3999996185303,2,0,0,97.05
1973-06-06,23,16.7000007629395,11.6999998092651,0,0,96.92
1973-06-07,24.6000003814697,13.6000003814697,17,0,0,97.03
1973-06-08,26.7999992370605,14.1000003814697,9.10000038146973,0,0,97.21
1973-06-09,24.2000007629395,16.5,0,0,0,96.89
1973-06-10,27,9.39999961853027,0.300000011920929,0,0,97.1
1973-06-11,30.2999992370605,16.6000003814697,0,0,0,96.72
1973-06-12,25.6000003814697,17.6000003814697,2.5,0,0,96.6
1973-06-13,24.5,11,0,0,0,96.9
1973-06-14,23.1000003814697,9.30000019073486,0,0,0,97.3
1973-06-15,19.3999996185303,9.39999961853027,2,0,0,97.25
1973-06-16,18.2000007629395,9.10000038146973,5.59999990463257,0,0,96.42
1973-06-17,19.2999992370605,6.19999980926514,1.79999995231628,0,0,96.94
1973-06-18,20.2000007629395,10.3999996185303,0,0,0,96.94
1973-06-19,23.1000003814697,12.1000003814697,0,0,0,97.37
1973-06-20,26.7000007629395,15.8000001907349,2.79999995231628,0,0,97.17
1973-06-21,25.2000007629395,15.6999998092651,1,0,0,97.22
1973-06-22,24.3999996185303,13,2.79999995231628,0,0,97.11
1973-06-23,22.7999992370605,12,0.5,0,0,97.13
1973-06-24,18.3999996185303,12.3999996185303,73.9000015258789,0,0,97.03
1973-06-25,24,10.8000001907349,0,0,0,97.17
1973-06-26,27.2999992370605,11.3000001907349,5.59999990463257,0,0,96.8
1973-06-27,24.7999992370605,16.7999992370605,1.79999995231628,0,0,96.48
1973-06-28,24,17.2000007629395,18.7999992370605,0,0,96.07
1973-06-29,22.6000003814697,14.6000003814697,0,0,0,96.13
1973-06-30,23.7999992370605,11.6000003814697,0,0,0,96.62
1973-07-01,24.2999992370605,14.8000001907349,0,0,0,97
1973-07-02,28.1000003814697,13.3000001907349,0,0,0,97.26
1973-07-03,28.5,19.2999992370605,0,0,0,97.03
1973-07-04,26.7999992370605,12.3000001907349,0,0,0,96.65
1973-07-05,23.3999996185303,12.3000001907349,0,0,0,96.52
1973-07-06,25.7000007629395,11.1000003814697,0,0,0,96.94
1973-07-07,30.3999996185303,15.8000001907349,0,0,0,96.96
1973-07-08,30.8999996185303,19.1000003814697,0,0,0,97.03
1973-07-09,28.8999996185303,14.6999998092651,0,0,0,97.17
1973-07-10,26.3999996185303,17,4.30000019073486,0,0,96.83
1973-07-11,19.2999992370605,11.6000003814697,0,0,0,96.96
1973-07-12,22.8999996185303,7.19999980926514,0,0,0,97.02
1973-07-13,28.3999996185303,14.6000003814697,0,0,0,96.2
1973-07-14,23.7000007629395,16.2999992370605,0,0,0,96.32
1973-07-15,23.6000003814697,11.6000003814697,0,0,0,96.77
1973-07-16,24.7999992370605,9.5,0,0,0,97.38
1973-07-17,26.2000007629395,9.5,0,0,0,97.79
1973-07-18,27.2000007629395,9.80000019073486,0,0,0,97.83
1973-07-19,28.1000003814697,12,0,0,0,97.42
1973-07-20,24.3999996185303,16.7000007629395,0,0,0,97.13
1973-07-21,26.2999992370605,14.1000003814697,0,0,0,97.19
1973-07-22,26.5,11.1000003814697,0,0,0,97.67
1973-07-23,28,9.80000019073486,0,0,0,98.34
1973-07-24,29.5,11.1000003814697,0,0,0,98.18
1973-07-25,24.8999996185303,15.6000003814697,10.6999998092651,0,0,97.34
1973-07-26,26,18.7000007629395,4.59999990463257,0,0,96.65
1973-07-27,25.7000007629395,19.1000003814697,7.40000009536743,0,0,96.02
1973-07-28,25.8999996185303,17,21.7999992370605,0,0,96.31
1973-07-29,25.3999996185303,14.3999996185303,0,0,0,96.93
1973-07-30,25.5,11.1999998092651,2.5,0,0,97.24
1973-07-31,23.7000007629395,16.7999992370605,12.1999998092651,0,0,97.23
1973-08-01,23,17.7999992370605,9.69999980926514,0,0,96.91
1973-08-02,25.8999996185303,16.8999996185303,0,0,0,96.6
1973-08-03,24.2000007629395,14.8999996185303,1.5,0,0,96.96
1973-08-04,26.6000003814697,13.6000003814697,4.80000019073486,0,0,97.41
1973-08-05,26.7999992370605,11.3999996185303,4.09999990463257,0,0,97.57
1973-08-06,29.2000007629395,17.3999996185303,7.40000009536743,0,0,97.26
1973-08-07,27.2000007629395,17.1000003814697,0.300000011920929,0,0,97.28
1973-08-08,28.8999996185303,17.7999992370605,1.5,0,0,97.19
1973-08-09,30.3999996185303,20.8999996185303,9.39999961853027,0,0,96.79
1973-08-10,27.8999996185303,19,15.6999998092651,0,0,96.54
1973-08-11,27,16.2000007629395,0,0,0,96.61
1973-08-12,23.6000003814697,15,0,0,0,96.93
1973-08-13,25.7999992370605,12.8999996185303,0,0,0,97.1
1973-08-14,25.5,13.8000001907349,0,0,0,96.93
1973-08-15,24.8999996185303,13.8999996185303,0,0,0,97.07
1973-08-16,26.7999992370605,11.3999996185303,0,0,0,97.65
1973-08-17,26.5,13.1999998092651,0.5,0,0,97.79
1973-08-18,24.2000007629395,16.2000007629395,17.7999992370605,0,0,97.62
1973-08-19,26.1000003814697,15.1999998092651,0,0,0,97.47
1973-08-20,24.7999992370605,14.5,5.09999990463257,0,0,96.91
1973-08-21,18.6000003814697,13.6999998092651,1.79999995231628,0,0,97.07
1973-08-22,19.8999996185303,7.30000019073486,0,0,0,97.67
1973-08-23,20.2000007629395,7,0.5,0,0,97.54
1973-08-24,23.3999996185303,11.3000001907349,0,0,0,97.82
1973-08-25,25,10.8000001907349,0,0,0,97.65
1973-08-26,26.8999996185303,15.3000001907349,0.5,0,0,97.37
1973-08-27,29.7000007629395,18.7999992370605,0.300000011920929,0,0,97.22
1973-08-28,30.7999992370605,21.1000003814697,0,0,0,97.15
1973-08-29,32.2000007629395,18.7000007629395,0,0,0,97.39
1973-08-30,31.7000007629395,19.3999996185303,0,0,0,97.49
1973-08-31,30.5,18.2999992370605,1.29999995231628,0,0,97.61
1973-09-01,31.1000003814697,18.6000003814697,0,0,0,97.78
1973-09-02,31.5,19.3999996185303,0,0,0,97.87
1973-09-03,32,19.1000003814697,0,0,0,97.7
1973-09-04,32.0999984741211,17.2000007629395,0,0,0,97.43
1973-09-05,28.5,17.8999996185303,45.7000007629395,0,0,96.98
1973-09-06,22.7000007629395,13.8000001907349,4.59999990463257,0,0,96.58
1973-09-07,19.5,8.5,2.5,0,0,96.86
1973-09-08,18.6000003814697,8.10000038146973,0,0,0,97.38
1973-09-09,18.5,5.5,0,0,0,97.58
1973-09-10,21.7999992370605,2.40000009536743,6.09999990463257,0,0,97.06
1973-09-11,21,12.6000003814697,0,0,0,95.93
1973-09-12,18.6000003814697,5.80000019073486,0.5,0,0,96.56
1973-09-13,19,3.59999990463257,0,0,0,97.59
1973-09-14,19.2999992370605,8.10000038146973,0,0,0,97.25
1973-09-15,20.8999996185303,4.90000009536743,2.29999995231628,0,0,96.91
1973-09-16,12.5,6.09999990463257,0.300000011920929,0,0,97.35
1973-09-17,12.3999996185303,-1.29999995231628,15.1999998092651,0,0,97.82
1973-09-18,15.6000003814697,5.40000009536743,0,0,0,97.08
1973-09-19,18.2999992370605,3.59999990463257,3.79999995231628,0,0,97.02
1973-09-20,11.3999996185303,3.90000009536743,0,0,0,97.15
1973-09-21,13.6999998092651,-1.89999997615814,16.5,0,0,98.07
1973-09-22,20.7000007629395,3.70000004768372,13,0,0,97.11
1973-09-23,15.8000001907349,7.69999980926514,4.09999990463257,0,0,97.22
1973-09-24,16.2000007629395,7.90000009536743,0,0,0,98.06
1973-09-25,18.8999996185303,6.19999980926514,1.5,0,0,98.12
1973-09-26,22.3999996185303,11.6000003814697,4.59999990463257,0,0,98.11
1973-09-27,22.8999996185303,13.3999996185303,2,0,0,97.82
1973-09-28,19.7999992370605,8.30000019073486,0,0,0,97.67
1973-09-29,18,6.09999990463257,0,0,0,96.97
1973-09-30,17.8999996185303,0.5,0,0,0,97.83
1973-10-01,19.8999996185303,1.70000004768372,1.5,0,0,98.04
1973-10-02,16.5,10.6999998092651,21.1000003814697,0,0,97.59
1973-10-03,19.2999992370605,13.1999998092651,1.29999995231628,0,0,97.05
1973-10-04,19.7000007629395,12.5,8.60000038146973,0,0,97.01
1973-10-05,16.8999996185303,9.80000019073486,1,0,0,97.06
1973-10-06,17.3999996185303,3.29999995231628,0,0,0,98.11
1973-10-07,16.5,5.59999990463257,0,0,0,97.84
1973-10-08,19.5,6,0,0,0,97.81
1973-10-09,21.6000003814697,4.30000019073486,0,0,0,97.88
1973-10-10,22,2.90000009536743,0,0,0,97.87
1973-10-11,19.2999992370605,4.40000009536743,0,0,0,97.98
1973-10-12,21.8999996185303,6.09999990463257,2.5,0,0,97.59
1973-10-13,19.6000003814697,14,43.7000007629395,0,0,96.77
1973-10-14,15.6999998092651,7.5,1.29999995231628,0,0,96.43
1973-10-15,15.5,3.20000004768372,1.5,0,0,96.36
1973-10-16,9,1.70000004768372,0,0,0,96.07
1973-10-17,8.89999961853027,1.70000004768372,1.79999995231628,1.29999995231628,1.29999995231628,96.8
1973-10-18,7.80000019073486,1.29999995231628,4.59999990463257,2.5,2.5,96.88
1973-10-19,7.69999980926514,-0.800000011920929,6.90000009536743,2.5,2.5,97.43
1973-10-20,9.30000019073486,3.40000009536743,0,0,0,97.04
1973-10-21,12.8000001907349,-0.899999976158142,0,0,0,97.98
1973-10-22,17.1000003814697,-0.300000011920929,0,0,0,97.93
1973-10-23,18.6000003814697,1.79999995231628,0,0,0,97.41
1973-10-24,20.1000003814697,3.20000004768372,0,0,0,97.46
1973-10-25,19.7999992370605,3.79999995231628,0,0,0,97
1973-10-26,15.6999998092651,8.69999980926514,0,0,0,96.73
1973-10-27,9.10000038146973,3.40000009536743,0,0,0,97.4
1973-10-28,5.19999980926514,1.5,8.89999961853027,0,0,97.73
1973-10-29,8.80000019073486,1.5,2,0,0,97.14
1973-10-30,8.69999980926514,6,10.8999996185303,0,0,95.88
1973-10-31,9.89999961853027,6.69999980926514,14.1999998092651,0,0,95.37
1973-11-01,8.60000038146973,6.09999990463257,12.6999998092651,0,0,94.44
1973-11-02,8.69999980926514,3.09999990463257,7.09999990463257,0.300000011920929,0.300000011920929,96.16
1973-11-03,5.80000019073486,1.10000002384186,0,0,0,96.76
1973-11-04,3.79999995231628,-0.400000005960464,0,0,0,97.39
1973-11-05,2.09999990463257,-2.70000004768372,0,1.79999995231628,0,97.09
1973-11-06,1,-4.90000009536743,0,0,0,96.76
1973-11-07,3.09999990463257,-3.29999995231628,0,6.59999990463257,0,97.21
1973-11-08,5.40000009536743,-2.5,0,4.80000019073486,0,96.42
1973-11-09,-0.800000011920929,-7.69999980926514,0,0,0,96.88
1973-11-10,0.400000005960464,-8.60000038146973,0,0,0,98.06
1973-11-11,2.90000009536743,-2.59999990463257,0,3.59999990463257,0,98.17
1973-11-12,7.30000019073486,0,0.800000011920929,0,11.3168637383265,97.39
1973-11-13,11.1000003814697,5,6.90000009536743,0,5.48313621398979,96.79
1973-11-14,11.6999998092651,5.69999980926514,4.30000019073486,0,0,96.28
1973-11-15,4.40000009536743,-0.200000002980232,0,10.3999996185303,2.44600468025759,96.24
1973-11-16,-1.39999997615814,-4.90000009536743,0,0,0,96.33
1973-11-17,2.29999995231628,-6.80000019073486,0,0,0,97.34
1973-11-18,2.79999995231628,-1.79999995231628,0,3.79999995231628,0,97.12
1973-11-19,3.90000009536743,-1.5,0,0,0,97.24
1973-11-20,3.40000009536743,-6.5,0,0,0,98.15
1973-11-21,9.39999961853027,-3,13.1999998092651,0,11.753994890589,97.37
1973-11-22,8.69999980926514,3.09999990463257,0,0,0,97.23
1973-11-23,11.1999998092651,0.200000002980232,0,0,0,97.4
1973-11-24,7.80000019073486,-3.90000009536743,15.6999998092651,0.5,0.5,97.04
1973-11-25,2.79999995231628,-0.5,0,0,0,96.18
1973-11-26,3.20000004768372,-5.90000009536743,0,0.300000011920929,0,97.47
1973-11-27,6.19999980926514,0.400000005960464,5.59999990463257,0,0.300000011920929,96.59
1973-11-28,5.30000019073486,2,16.7999992370605,1.5,1.5,95.33
1973-11-29,3.29999995231628,0.100000001490116,0,1.5,1.5,96.11
1973-11-30,5.80000019073486,-0.200000002980232,0,0,0,96.65
1973-12-01,-0.800000011920929,-6.09999990463257,0,0,0,98.65
1973-12-02,2.90000009536743,-9.39999961853027,0,0,0,98.56
1973-12-03,11.1000003814697,-2.90000009536743,0.5,0,0,96.85
1973-12-04,8.10000038146973,3.5,11.3999996185303,0,0,96.73
1973-12-05,11.3000001907349,3.20000004768372,2.29999995231628,0.800000011920929,0.800000011920929,95.81
1973-12-06,1.10000002384186,-1.79999995231628,0,5.80000019073486,0,96.47
1973-12-07,-1.60000002384186,-6.40000009536743,0,0,0,98.44
1973-12-08,-0.800000011920929,-8.10000038146973,0,0,0,98.72
1973-12-09,0,-3.59999990463257,0,8.10000038146973,0,97.41
1973-12-10,1.10000002384186,-3.5,0,2.5,0,96.14
1973-12-11,-1.39999997615814,-5.40000009536743,0,2,0,96.88
1973-12-12,-1.60000002384186,-8,0,0.5,0,97.08
1973-12-13,-0.400000005960464,-6.30000019073486,0,10.8999996185303,0,96.1
1973-12-14,-8.10000038146973,-12.5,0,0,0,96.53
1973-12-15,-10.5,-16.5,0,0,0,97.69
1973-12-16,-11.5,-19.2999992370605,0,0,0,97.92
1973-12-17,-12.6999998092651,-20.6000003814697,0,0,0,97.36
1973-12-18,-14.1999998092651,-22.6000003814697,0,0,0,97.55
1973-12-19,-9.60000038146973,-24.6000003814697,0,10.3999996185303,0,98.62
1973-12-20,-8.89999961853027,-12.6999998092651,0,15.5,0,97.43
1973-12-21,-7.90000009536743,-12.6999998092651,0,0,0,96.25
1973-12-22,-3.29999995231628,-21.2999992370605,0,5.09999990463257,0,96.68
1973-12-23,-4.19999980926514,-12.6999998092651,0,0,0,96.56
1973-12-24,-7.30000019073486,-25.6000003814697,0,0,0,98.67
1973-12-25,5.5,-15.5,6.97532749593144,1,0,97.61
1973-12-26,3.70000004768372,-0.200000002980232,4.30000019073486,0,0.560726057149373,96.82
1973-12-27,2.5,0.300000011920929,0.952341537842334,3.29999995231628,0,96.3
1973-12-28,0.899999976158142,-1.60000002384186,0,3,0,96.58
1973-12-29,2.29999995231628,-2.59999990463257,0,23.3999996185303,0,95.96
1973-12-30,-4.80000019073486,-8.10000038146973,0,3.79999995231628,0,96.17
1973-12-31,-4,-11.5,0,4.09999990463257,0,97.19
1974-01-01,-4.5,-13.3000001907349,0,0.800000011920929,0,97.27
1974-01-02,-8.39999961853027,-20.2999992370605,0,1.29999995231628,0,98.46
1974-01-03,-5.09999990463257,-11.8000001907349,0,9.10000038146973,0,98.08
1974-01-04,-5.40000009536743,-11.8000001907349,0,8.60000038146973,0,97.42
1974-01-05,-4.19999980926514,-13.5,0,10.6999998092651,0,97.33
1974-01-06,-5.69999980926514,-11.3999996185303,0,5.09999990463257,0,96.61
1974-01-07,-6.30000019073486,-13.1000003814697,0,9.89999961853027,0,96.1
1974-01-08,-13.6999998092651,-24.7999992370605,0,4.59999990463257,0,97.87
1974-01-09,-11.1000003814697,-21,0,0,0,97.58
1974-01-10,-8.39999961853027,-20.2999992370605,0,5.80000019073486,0,97.73
1974-01-11,-7.69999980926514,-14.8000001907349,0,1.5,0,97.03
1974-01-12,-11.8999996185303,-21.2000007629395,0,1.29999995231628,0,97.65
1974-01-13,-7.19999980926514,-23.5,0,0.300000011920929,0,98.38
1974-01-14,1.20000004768372,-16,0,1.5,0,97.12
1974-01-15,-2.40000009536743,-8.89999961853027,0,20.2999992370605,0,96.3
1974-01-16,-6.5,-11.8000001907349,0,1,0,96.2
1974-01-17,-14.5,-19.8999996185303,0,0,0,97.98
1974-01-18,-7.90000009536743,-21.6000003814697,0,1.79999995231628,0,97.96
1974-01-19,-4.30000019073486,-14.6000003814697,0,0,0,97.43
1974-01-20,1.70000004768372,-20.1000003814697,0,2.79999995231628,0,97.6
1974-01-21,5.09999990463257,-6,3.07374965176384,0.5,0,96.14
